ns_count,mx_count,inactive_status,is_inactive,has_features,redirect_count,a_count,ocr_length,ocr_has_login_keywords,ocr_has_verify_keywords,doc_length,doc_form_count,doc_has_login_keywords,doc_has_verify_keywords,doc_has_password_keywords,doc_has_credential_keywords,url_length,domain_length,registrable_length,dot_count,dash_count,underscore_count,at_count,slash_count,question_count,equal_count,ampersand_count,digit_count,subdomain_depth,has_subdomain,subdomain_length,subdomain_has_digits,subdomain_has_hyphen,tld_length,is_high_risk_tld,is_trusted_tld,is_numeric_tld,path_length,path_depth,has_query,query_length,query_param_count,path_has_phishing_keyword,url_entropy,domain_entropy,is_idn,has_homograph,has_cse_keyword,has_typo_pattern,has_suspicious_hyphen,url_has_phishing_keyword,is_ip_address,has_custom_port,is_very_new,domain_age_days,days_until_expiry,is_newly_registered,form_count,js_keylogger,js_redirect_detected,js_eval_usage,num_hyphens,js_obfuscated_count,html_size,domain_hyphens,num_subdomains,forms_to_ip,trusted_issuer,path_has_fragment,mixed_script,js_risk_score,password_fields,domain_mismatch,external_scripts,iframe_count,path_has_query,is_self_signed,js_form_manipulation,uses_https,has_suspicious_forms,num_underscores,num_slashes,has_repeated_digits,forms_to_suspicious_tld,subdomain_entropy,external_stylesheets,has_credential_form,suspicious_form_count,forms_to_private_ip,email_fields,num_dots,js_obfuscated,js_encoding_count,avg_subdomain_length,external_links,js_eval_count,images_count,favicon_size,keyword_count
10.0,1.0,0.0,0.0,1,1,2.0,0,0,0,0,0,0,0,0,0,716,65,16,34,7,1,0,1,0,0,1,86,1,1,20,0,0,8,0,0,0,630,1,0,0,0,0,5.211820708861149,4.017093004703749,0,0,1,0,0,0,0,1,0.0,8866.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.0,0.0,1,0,1.0,0,0,0,0,0,0,0,0,0,510,53,10,18,0,1,0,3,0,0,1,47,1,1,14,0,0,8,0,0,0,437,3,0,0,0,0,5.185311475344871,4.1680896156375935,0,0,1,0,0,0,0,1,0.0,8827.0,2129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,1.0,0.0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,621,59,13,29,7,1,0,1,0,0,1,65,1,1,17,0,0,8,0,0,0,542,1,0,0,0,0,5.173401371594861,4.040807617151697,0,0,1,0,0,0,0,1,0.0,10686.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,1.0,0.0,0.0,1,1,2.0,0,0,0,0,0,0,0,0,0,628,63,15,30,6,1,0,1,0,0,1,70,1,1,19,0,0,8,0,0,0,545,1,0,0,0,0,5.181171096120363,3.9602434502671513,0,0,1,0,0,0,0,1,0.0,9506.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,0.0,0.0,1,1,2.0,0,0,0,0,0,0,0,0,0,638,65,16,26,4,1,0,3,0,0,1,57,1,1,20,0,0,8,0,0,0,553,3,0,0,0,0,5.199820082731228,4.178857269708029,0,0,1,0,0,0,0,1,0.0,9233.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,1,0,1.0,0,0,0,0,0,0,0,0,0,468,55,11,15,0,1,0,1,0,0,1,43,1,1,16,0,0,7,0,0,0,394,1,0,0,0,0,5.137918882980081,3.91166721285595,0,0,1,0,0,0,0,1,0.0,7549.0,1946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,3.0,0.0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,519,53,10,24,0,1,0,1,0,0,1,46,3,1,41,0,0,11,0,0,0,446,1,0,0,0,0,5.159940591586106,4.089944154315399,0,0,1,0,0,0,0,1,0.0,296.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,1,1,2.0,0,0,0,0,0,0,0,0,0,561,49,8,22,1,1,0,3,0,0,1,80,1,1,12,0,0,8,0,0,0,492,3,0,0,0,0,5.319456565401128,4.2877802521018635,0,0,1,0,0,0,0,1,0.0,9869.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,1,1,2.0,0,0,0,0,0,0,0,0,0,570,57,12,22,1,1,0,3,0,0,1,74,1,1,16,0,0,8,0,0,0,493,3,0,0,0,0,5.336578124867847,4.321680093332851,0,0,1,0,0,0,0,1,0.0,10418.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,528,32,15,12,2,1,0,2,0,0,1,57,0,0,0,0,0,32,0,0,0,475,2,0,0,0,1,5.246496139604835,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,9151.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0,1.0,0,0,0,0,0,0,0,0,0,438,75,21,13,2,1,0,1,0,0,1,42,3,1,57,0,0,7,0,0,0,344,1,0,0,0,1,5.23034566897032,4.244685357822884,0,0,1,0,0,1,0,1,0.0,579.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,484,32,18,14,2,1,0,2,0,0,1,54,0,0,0,0,0,32,0,0,0,432,2,0,0,0,0,5.29966872324325,4.3246987351738495,1,1,0,1,0,0,0,1,0.0,6606.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,3.0,0.0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,555,55,11,32,6,1,0,1,0,0,1,64,3,1,44,0,0,10,0,0,0,480,1,0,0,0,0,5.156236089348064,4.030801987388406,0,0,0,0,0,0,0,1,0.0,8536.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,1,0.0,0,0,0,263,0,0,0,0,0,437,28,9,9,0,1,0,5,0,0,1,16,1,1,11,0,0,16,0,0,0,391,4,0,0,0,1,4.840765014674411,4.039148671903071,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4102.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.585,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1,0,1.0,0,0,0,0,0,0,0,0,0,401,67,17,13,0,1,0,1,0,0,1,42,5,1,55,0,0,11,0,0,0,316,1,0,0,0,0,5.1307836396760385,4.130794370715264,0,0,1,0,0,0,0,1,0.0,4257.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,453,63,15,11,0,1,0,1,0,0,1,43,1,1,20,0,0,7,0,0,0,371,1,0,0,0,0,5.15191296271122,4.02315934634429,0,0,1,0,0,0,0,1,0.0,7547.0,1948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,15.0,0.0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,0,823,51,9,43,15,1,0,1,0,0,1,74,1,1,14,0,0,7,0,0,0,751,1,0,0,0,0,5.061126816261988,3.96584568629194,0,0,1,0,0,0,0,1,0.0,7590.0,3001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,1,0,1.0,0,0,0,0,0,0,0,0,0,470,51,9,17,0,1,0,3,0,0,1,44,1,1,13,0,0,8,0,0,0,399,3,0,0,0,0,5.190267851255589,4.076659106966513,0,0,0,0,0,0,0,1,0.0,8545.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,2.0,0.0,0.0,1,0,2.0,0,0,0,0,0,0,0,0,0,548,57,12,26,6,1,0,1,0,0,1,95,1,1,16,0,0,8,0,0,0,473,1,0,0,0,1,5.29722394456355,4.2779919355140255,0,0,1,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,13.0,0.0,0.0,1,2,1.0,0,0,0,0,0,0,0,0,0,931,32,10,46,15,1,0,4,0,0,1,87,0,0,0,0,0,32,0,0,0,876,4,0,0,0,0,5.160863466015988,4.3246987351738495,1,1,0,1,0,0,0,1,0.0,5725.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,265,0.0,0,0,0,27129,2,1,1,1,1,909,32,17,13,2,1,0,6,0,0,1,58,0,0,0,0,0,32,0,0,0,842,5,0,0,0,1,5.068139967921719,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,1107033.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,39.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.914,16.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,135.0,0.0,298.0,1154.0,4.0
0.0,0.0,0.0,0.0,1,13,0.0,0,0,0,680,1,0,0,0,0,1569,33,10,18,15,2,1,8,1,16,16,339,0,0,0,0,0,33,0,0,0,149,2,1,1355,13,0,5.731191423672543,4.389556529224006,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,17901.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,2.75,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,1.0,341.0,0.0
0.0,0.0,0.0,0.0,1,51,0.0,0,0,0,4501,1,0,0,0,0,729,32,12,15,2,1,0,8,0,0,1,55,0,0,0,0,0,32,0,0,0,668,7,0,0,0,1,5.065979414550235,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121893.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,2.4056,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,39.0,0.0,35.0,249899.0,0.0
0.0,0.0,0.0,0.0,1,23,0.0,0,0,0,283,0,0,0,0,0,560,32,17,7,2,1,0,5,0,0,1,46,0,0,0,0,0,32,0,0,0,506,4,0,0,0,0,5.109608457127495,4.3246987351738495,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,85,0.0,0,0,0,9716,0,0,1,1,1,609,32,11,11,2,1,0,5,0,0,1,48,0,0,0,0,0,32,0,0,0,553,4,0,0,0,1,5.182888118774571,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174526.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.8424,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.5,367.0,0.0,80.0,1150.0,3.0
0.0,0.0,0.0,0.0,1,142,0.0,0,0,0,30727,0,1,1,1,1,749,32,15,10,2,1,0,6,0,0,1,55,0,0,0,0,0,32,0,0,0,689,5,0,0,0,1,5.182486418491064,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1167224.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.8554,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,186.0,0.0,108.0,932.0,4.0
0.0,0.0,0.0,0.0,1,210,0.0,0,0,0,18761,0,1,1,1,1,621,32,9,11,2,1,0,6,0,0,1,49,0,0,0,0,0,32,0,0,0,564,5,0,0,0,1,5.183790101043888,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,845243.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,117.0,0.0,274.0,894.0,2.0
0.0,0.0,0.0,0.0,1,77,0.0,0,0,0,3036,0,0,1,0,0,599,32,10,13,2,1,0,5,0,0,1,47,0,0,0,0,0,32,0,0,0,542,4,0,0,0,1,5.128656447943271,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50722.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,28.0,0.0,35.0,684001.0,1.0
0.0,0.0,0.0,0.0,1,165,0.0,0,0,0,32063,1,1,1,1,1,723,32,12,11,2,1,0,5,0,0,1,52,0,0,0,0,0,32,0,0,0,661,4,0,0,0,1,5.067243011754606,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,800025.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.4817,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.5,320.0,0.0,152.0,1150.0,3.0
0.0,0.0,0.0,0.0,1,88,0.0,0,0,0,8664,0,1,1,0,1,663,32,13,11,2,1,0,5,0,0,1,46,0,0,0,0,0,32,0,0,0,605,4,0,0,0,1,5.171256974452467,4.3246987351738495,1,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84124.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.4056,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,6.0,0.0,43.0,102540.0,3.0
0.0,0.0,0.0,0.0,1,65,0.0,0,0,0,8892,0,0,0,0,0,563,32,16,10,2,1,0,6,0,0,1,46,0,0,0,0,0,32,0,0,0,509,5,0,0,0,0,5.182871182135541,4.3246987351738495,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69749.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,45.0,0.0,31.0,1150.0,0.0
0.0,0.0,0.0,0.0,1,1,0.0,0,0,0,12,0,0,0,0,0,589,32,16,14,2,1,0,6,0,0,1,43,0,0,0,0,0,32,0,0,0,535,5,0,0,0,0,5.099111120352059,4.3246987351738495,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.8994,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,38832.0,0.0
0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,206,0,0,0,0,0,479,32,10,12,2,1,0,5,0,0,1,43,0,0,0,0,0,32,0,0,0,428,4,0,0,0,0,5.163409037340025,4.3246987351738495,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.7925,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1,0,0.0,0,0,0,241,0,0,0,0,0,507,32,7,11,2,1,0,5,0,0,1,45,0,0,0,0,0,32,0,0,0,455,4,0,0,0,0,5.160429001399522,4.3246987351738495,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39106.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.9477,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.5,0.0,0.0,0.0,99678.0,0.0
